"genename","uniprot","mean_ctrl","mean_patient","mito","complex"
"CYCS","P99999",83172.38,76385.2,"mito",""
"CYFIP1","Q7L576",105648.8,100111.866666667,"nonmito",""
"CYLD","Q9NQC7;Q9NQC7-2",30370.08,34132.3333333333,"nonmito",""
"CYP1B1","Q16678",47275.125,56834.9666666667,"nonmito",""
"CYP20A1","Q6UW02",55074.04,51825.3,"nonmito",""
"CYP2U1","Q7Z449",28779.16,28389.9666666667,"nonmito",""
"CYP51A1","Q16850",116843.2,139588,"nonmito",""
"CYRIB","Q9NUQ9",111004.6,139280,"nonmito",""
"CYTH2","Q99418;Q99418-2",278757.8,336789.333333333,"nonmito",""
"CYTH3","O43739;O43739-2",61293.16,71139.6666666667,"nonmito",""
"CZIB","Q9NWV4",165179.2,165616.333333333,"nonmito",""
"D2HGDH","Q8N465",42252.92,45076.7333333333,"mito",""
"DAB2","P98082;P98082-3",175791.8,181122,"nonmito",""
